Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
536.0004,-3.320489943,2.485240243,1.187573494,277.3719212,4.108798008,1764.067661
536.5004,-3.468770361,2.016974527,1.753733463,282.7521972,3.190622663,1784.164411
537.0004,-3.380140692,1.417681494,2.26963654,288.1963375,4.107280176,1804.100655
537.5004,-3.265258801,0.795310698,2.711492838,293.6952776,3.184098072,1823.849207
538.0004,-3.052372137,0.148632255,3.092833265,299.2582686,4.137368935,1843.582932
538.5004,-2.698616353,-0.483413294,3.335864801,304.8772285,3.310160458,1863.750211
539.0004,-2.339152574,-1.13393636,3.567662324,310.5582706,4.054221993,1883.367191
539.5004,-1.853165917,-1.657111342,3.580607674,316.292749,3.299893051,1902.78304
540.0004,-1.359264133,-2.259964355,3.638612388,322.0845911,3.83512426,1921.021092
540.5004,-0.763504222,-2.671836508,3.440753539,327.9286027,3.371211449,1939.453057
541.0004,-0.175216988,-3.149323112,3.322103476,333.826587,3.681633971,1957.020352
541.5004,0.416123615,-3.382307879,2.947869363,339.7746489,3.373229688,1974.461455
542.0004,1.042017072,-3.711133466,2.636268503,345.7732805,3.556588908,1991.180059
542.5004,1.550477573,-3.746536156,2.146529779,351.8197398,3.318216827,2007.511844
543.0004,2.142665629,-3.885056131,1.699866795,357.9160173,3.58814075,2023.86348
543.5004,2.567672276,-3.724407692,1.111468768,4.058494786,3.250958186,2039.770979
544.0004,3.063238867,-3.67379238,0.556015401,10.25005109,3.64228153,2055.807581
544.5004,3.332321667,-3.356579607,-0.034539945,16.48535186,3.098714165,2071.032506
545.0004,3.695863908,-3.085892924,-0.630764568,22.77118957,3.786421353,2086.919471
545.5004,3.810091386,-2.620439355,-1.183203244,29.10085308,2.992293032,2102.4281
546.0004,3.976342346,-2.213413918,-1.73333651,35.48380193,3.9618799,2118.869353
546.5004,3.931200449,-1.685470597,-2.192386,41.9089207,2.837442895,2134.706845
547.0004,3.873500066,-1.139313579,-2.674893516,48.38531891,3.901267245,2150.370883
547.5004,3.699992271,-0.566908951,-3.042219629,54.90019591,2.663000696,2165.326603
548.0004,3.433697722,0.009162587,-3.337322044,61.46324074,3.733471956,2179.597916
548.5004,3.132941846,0.581354297,-3.62248945,68.06525434,2.714455019,2194.203566
549.0004,2.668815412,1.107426423,-3.708672917,74.71647395,3.677491725,2208.646253
